expand,id,self,key,fields.summary,fields.issuetype.self,fields.issuetype.id,fields.issuetype.description,fields.issuetype.iconUrl,fields.issuetype.name,fields.issuetype.subtask,fields.issuetype.avatarId,fields.resolutiondate,fields.created,fields.description,fields.assignee,fields.resolution,fields.updated,fields.status.self,fields.status.description,fields.status.iconUrl,fields.status.name,fields.status.id,fields.status.statusCategory.self,fields.status.statusCategory.id,fields.status.statusCategory.key,fields.status.statusCategory.colorName,fields.status.statusCategory.name,fields.assignee.self,fields.assignee.name,fields.assignee.key,fields.assignee.avatarUrls.48x48,fields.assignee.avatarUrls.24x24,fields.assignee.avatarUrls.16x16,fields.assignee.avatarUrls.32x32,fields.assignee.displayName,fields.assignee.active,fields.assignee.timeZone,fields.resolution.self,fields.resolution.id,fields.resolution.description,fields.resolution.name,created,resolved
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12683068,https://issues.apache.org/jira/rest/api/2/issue/12683068,BOOKKEEPER-713,Bookie should store the cookie in zookeeper first,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2013-12-06T08:34:08.000+0000,2013-12-06T06:57:10.000+0000,"following code in {{Bookie#checkEnvironment(..)}} should store the cookie in zookeeper and then to local disks for {{newEnv}}
{code}            if (newEnv) {
                if (missedCookieDirs.size() > 0) {
                    LOG.debug(""Directories missing cookie file are {}"", missedCookieDirs);
                    masterCookie.writeToDirectory(journalDirectory);
                    for (File dir : allLedgerDirs) {
                        masterCookie.writeToDirectory(dir);
                    }
                }
                masterCookie.writeToZooKeeper(zk, conf);
            }{code}

Otherwise if the {{masterCookie.writeToZooKeeper(zk, conf);}} fails due to some exception, then bookie cannot start again.",,,2013-12-06T08:34:08.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=vinayakumarb,vinayakumarb,vinayrpet,https://issues.apache.org/jira/secure/useravatar?avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=34044,Vinayakumar B,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/6,6.0,The problem isn't valid and it can't be fixed.,Invalid,2013-12-06 06:57:10+00:00,2013-12-06 08:34:08+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12682823,https://issues.apache.org/jira/rest/api/2/issue/12682823,BOOKKEEPER-712,bookkeeper script should use 'java' from JAVA_HOME,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2013-12-05T06:36:17.000+0000,2013-12-05T03:14:36.000+0000,"Currently bookkeeper script is running using the default 'java' from the PATH.

But it should check JAVA_HOME and use JAVA_HOME/bin/java",,,2013-12-05T07:13:13.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=vinayakumarb,vinayakumarb,vinayrpet,https://issues.apache.org/jira/secure/useravatar?avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=34044,Vinayakumar B,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-12-05 03:14:36+00:00,2013-12-05 06:36:17+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12682336,https://issues.apache.org/jira/rest/api/2/issue/12682336,BOOKKEEPER-711,bookkeeper-daemon.sh will not remove the pid file on successful stop,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2013-12-05T06:34:01.000+0000,2013-12-03T09:08:01.000+0000,"bookkeeper-daemon.sh will not remove the pid file one successfull stop.

This may result in startup failure, if the same PID is used by some other process at that time.

",,,2013-12-05T07:13:12.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=vinayakumarb,vinayakumarb,vinayrpet,https://issues.apache.org/jira/secure/useravatar?avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=34044,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=34044,Vinayakumar B,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-12-03 09:08:01+00:00,2013-12-05 06:34:01+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12681301,https://issues.apache.org/jira/rest/api/2/issue/12681301,BOOKKEEPER-770,Please delete old releases from mirroring system,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2017-10-09T09:31:45.000+0000,2013-11-26T17:52:55.000+0000,"To reduce the load on the ASF mirrors, projects are required to delete old releases.

Please can you remove all non-current releases?

[Note that older releases are always available from the ASF archive server]

Thanks.

",,,2017-10-09T09:31:45.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,,,,,,,,,,,https://issues.apache.org/jira/rest/api/2/resolution/11,11.0,,Done,2013-11-26 17:52:55+00:00,2017-10-09 09:31:45+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12680862,https://issues.apache.org/jira/rest/api/2/issue/12680862,BOOKKEEPER-710,OpenLedgerNoRecovery should watch ensemble change.,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2014-04-11T23:35:29.000+0000,2013-11-23T06:22:54.000+0000,"LedgerHandle opened by openLedgerNoRecovery should watch ensemble change. otherwise, readLastConfirmed & readEntries will stuck if there are ensemble changes in the ledger.",,,2014-04-11T23:35:29.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=hustlmsp,hustlmsp,hustlmsp,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-23 06:22:54+00:00,2014-04-11 23:35:29+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12680857,https://issues.apache.org/jira/rest/api/2/issue/12680857,BOOKKEEPER-709,SlowBookieTest#testSlowBookie fails intermittently,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2014-01-03T17:12:59.000+0000,2013-11-23T03:39:01.000+0000,"SlowBookieTest#testSlowBookie fails intermittently when verifying the result of addEntry. 

{code}
junit.framework.AssertionFailedError: expected:<0> but was:<-559038737>
	at junit.framework.Assert.fail(Assert.java:47)
	at junit.framework.Assert.failNotEquals(Assert.java:283)
	at junit.framework.Assert.assertEquals(Assert.java:64)
	at junit.framework.Assert.assertEquals(Assert.java:195)
	at junit.framework.Assert.assertEquals(Assert.java:201)
	at org.apache.bookkeeper.client.SlowBookieTest.testSlowBookie(SlowBookieTest.java:82)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
{code}",,,2014-01-03T17:44:58.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=rakeshr,rakeshr,rakeshr,https://issues.apache.org/jira/secure/useravatar?ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=rakeshr&avatarId=29267,Rakesh Radhakrishnan,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-23 03:39:01+00:00,2014-01-03 17:12:59+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12678476,https://issues.apache.org/jira/rest/api/2/issue/12678476,BOOKKEEPER-708,Shade protobuf library to avoid incompatible versions,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2014-02-02T05:34:26.000+0000,2013-11-10T22:02:12.000+0000,"as offline discussion, we need to shade protobuf library for BKJM as hadoop uses protobuf 2.5.

this is planned on version 4.2.3 and 4.3.0.",,,2014-03-07T17:56:37.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=rakeshr,rakeshr,rakeshr,https://issues.apache.org/jira/secure/useravatar?ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=rakeshr&avatarId=29267,Rakesh Radhakrishnan,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-10 22:02:12+00:00,2014-02-02 05:34:26+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12678434,https://issues.apache.org/jira/rest/api/2/issue/12678434,BOOKKEEPER-704,reconnectable zookeeper client wrapper,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2014-08-18T21:00:32.000+0000,2013-11-10T06:11:19.000+0000,create a reconnectable zookkeeper client wrapper to handle session expire event.,,,2014-10-07T09:58:03.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=hustlmsp,hustlmsp,hustlmsp,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-10 06:11:19+00:00,2014-08-18 21:00:32+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12678426,https://issues.apache.org/jira/rest/api/2/issue/12678426,BOOKKEEPER-703,Document all the settings added in BOOKKEEPER-656,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2014-01-24T08:26:44.000+0000,2013-11-10T02:28:49.000+0000,As summary.,,,2014-01-25T07:05:07.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=hustlmsp,hustlmsp,hustlmsp,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Sijie Guo,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-10 02:28:49+00:00,2014-01-24 08:26:44+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12677014,https://issues.apache.org/jira/rest/api/2/issue/12677014,BOOKKEEPER-701,Improve exception handling of Bookkeeper threads,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2013-12-06T06:39:56.000+0000,2013-11-01T07:01:37.000+0000,"This JIRA discusses how to improve the exception handling of bookkeeper threads. As part of this it needs to review all the bookkeeper threads, if any unhandled exception from a thread, it should,
- log a loud error when a thread dies. 
- exit if any of the critical thread dies.

Please have a look at BOOKKEEPER-700 to know the initial discussions.",,,2013-12-06T07:13:33.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=rakeshr,rakeshr,rakeshr,https://issues.apache.org/jira/secure/useravatar?ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=rakeshr&avatarId=29267,Rakesh Radhakrishnan,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-11-01 07:01:37+00:00,2013-12-06 06:39:56+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12676579,https://issues.apache.org/jira/rest/api/2/issue/12676579,BOOKKEEPER-700,GarbageCollectorThread exsiting with ArrayIndexOutOfBoundsException,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2013-10-30T15:28:32.000+0000,2013-10-30T09:17:16.000+0000,"After completing compaction, GarbageCollectorThread will do flush any outstanding offsets. When there is no offset present, its throwing following exception and exiting.

{code}
2013-10-30 11:37:20,944 - ERROR - [GarbageCollectorThread:NIOServerCnxnFactory$1@49] - Thread Thread[GarbageCollectorThread,5,main] died
java.lang.ArrayIndexOutOfBoundsException: -1
	at java.util.ArrayList.get(ArrayList.java:324)
	at org.apache.bookkeeper.bookie.GarbageCollectorThread$CompactionScannerFactory.waitEntrylogFlushed(GarbageCollectorThread.java:151)
	at org.apache.bookkeeper.bookie.GarbageCollectorThread$CompactionScannerFactory.flush(GarbageCollectorThread.java:175)
	at org.apache.bookkeeper.bookie.GarbageCollectorThread.doCompactEntryLogs(GarbageCollectorThread.java:400)
	at org.apache.bookkeeper.bookie.GarbageCollectorThread.run(GarbageCollectorThread.java:309)
{code}",,,2013-11-01T07:06:11.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=rakeshr,rakeshr,rakeshr,https://issues.apache.org/jira/secure/useravatar?ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=rakeshr&avatarId=29267,Rakesh Radhakrishnan,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-30 09:17:16+00:00,2013-10-30 15:28:32+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12676447,https://issues.apache.org/jira/rest/api/2/issue/12676447,BOOKKEEPER-699,Codahale metrics implementation of stats API,https://issues.apache.org/jira/rest/api/2/issuetype/4,4,An improvement or enhancement to an existing feature or task.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21140&avatarType=issuetype,Improvement,False,21140.0,2013-11-09T18:50:33.000+0000,2013-10-29T17:58:28.000+0000,"As title says, add codahale metrics implementation of stats collection.",,,2013-11-09T19:31:24.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=ikelly,ikelly,ikelly,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Ivan Kelly,True,Europe/Berlin,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-29 17:58:28+00:00,2013-11-09 18:50:33+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12676291,https://issues.apache.org/jira/rest/api/2/issue/12676291,BOOKKEEPER-698,Bookie client closure is not considering timeoutExecutor,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2013-10-30T05:00:13.000+0000,2013-10-29T08:37:18.000+0000,"'timeoutExecutor' is leaking for every bookie client, it should be closed during bookie client closure. I've seen in tests, scheduler is running and periodically executing the TimeoutTask even after bk client closure.

Also, timeoutExecutor is missing thread name. IMHO, no need to raise another issue, just including the small change with this JIRA.",,,2013-10-30T05:29:25.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=rakeshr,rakeshr,rakeshr,https://issues.apache.org/jira/secure/useravatar?ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=small&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=xsmall&ownerId=rakeshr&avatarId=29267,https://issues.apache.org/jira/secure/useravatar?size=medium&ownerId=rakeshr&avatarId=29267,Rakesh Radhakrishnan,True,Asia/Kolkata,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-29 08:37:18+00:00,2013-10-30 05:00:13+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12676278,https://issues.apache.org/jira/rest/api/2/issue/12676278,BOOKKEEPER-697,stats collection on bookkeeper server,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2014-08-02T18:02:41.000+0000,2013-10-29T06:46:09.000+0000,Stats collection on bookkeeper server.,,,2014-08-06T05:31:01.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=i0exception,i0exception,i0exception,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Aniruddha,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-29 06:46:09+00:00,2014-08-02 18:02:41+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12676277,https://issues.apache.org/jira/rest/api/2/issue/12676277,BOOKKEEPER-696,stats collection on bookkeeper client,https://issues.apache.org/jira/rest/api/2/issuetype/7,7,The sub-task of the issue,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21146&avatarType=issuetype,Sub-task,True,21146.0,2014-01-21T04:19:52.000+0000,2013-10-29T06:45:23.000+0000,Stats for bookkeeper client.,,,2014-01-21T05:02:36.000+0000,https://issues.apache.org/jira/rest/api/2/status/5,"A resolution has been taken, and it is awaiting verification by reporter. From here issues are either reopened, or are closed.",https://issues.apache.org/jira/images/icons/statuses/resolved.png,Resolved,5,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=i0exception,i0exception,i0exception,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Aniruddha,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-29 06:45:23+00:00,2014-01-21 04:19:52+00:00
"operations,versionedRepresentations,editmeta,changelog,renderedFields",12674198,https://issues.apache.org/jira/rest/api/2/issue/12674198,BOOKKEEPER-695,Some entry logs are not removed from the bookie storage,https://issues.apache.org/jira/rest/api/2/issuetype/1,1,A problem which impairs or prevents the functions of the product.,https://issues.apache.org/jira/secure/viewavatar?size=xsmall&avatarId=21133&avatarType=issuetype,Bug,False,21133.0,2015-09-25T06:05:37.000+0000,2013-10-16T21:34:21.000+0000,"Some entry logs appear to be truncated (possible at a momemnt when the bookie
was shut down) and the compaction is never getting rid of them:

{code}
00:00:06.448 [GarbageCollectorThread] INFO o.a.b.bookie.GarbageCollectorThread - Extracting entry log meta from entryLogId: 1497
00:00:07.140 [GarbageCollectorThread] WARN  o.a.b.bookie.GarbageCollectorThread - Premature exception when processing 1497 recovery will take care of the problem
java.io.IOException: Short read for ledger entry from entryLog 1497@718702792(31356!=32840)
        at org.apache.bookkeeper.bookie.EntryLogger.scanEntryLog(EntryLogger.java:514) ~[bookkeeper-server-4.2.1.15.jar:4.2.2-SNAPSHOT]
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.extractMetaFromEntryLog(GarbageCollectorThread.java:572) [bookkeeper-server-4.2.1.15.jar:4.2.2-SNAPSHOT]
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.extractMetaFromEntryLogs(GarbageCollectorThread.java:549) [bookkeeper-server-4.2.1.15.jar:4.2.2-SNAPSHOT]
        at org.apache.bookkeeper.bookie.GarbageCollectorThread.run(GarbageCollectorThread.java:268) [bookkeeper-server-4.2.1.15.jar:4.2.2-SNAPSHOT]
{code}

These entry logs are not being removed: 
{code}
$ ll -h *.log
-rw-r--r-- 1 yahoo users 686M Jul 17 10:45 5d9.log
-rw-r--r-- 1 yahoo users 634M Jul 27 19:31 b2d.log
-rw-r--r-- 1 yahoo users 1.5G Jul 28 15:22 b35.log
-rw-r--r-- 1 yahoo users 2.0G Aug  4 04:57 dbd.log
-rw-r--r-- 1 yahoo users 2.0G Aug  4 04:58 dbe.log
.....
{code}
",,,2016-02-18T21:43:20.000+0000,https://issues.apache.org/jira/rest/api/2/status/6,"The issue is considered finished, the resolution is correct. Issues which are not closed can be reopened.",https://issues.apache.org/jira/images/icons/statuses/closed.png,Closed,6,https://issues.apache.org/jira/rest/api/2/statuscategory/3,3,done,green,Done,https://issues.apache.org/jira/rest/api/2/user?username=mmerli,mmerli,mmerli,https://issues.apache.org/jira/secure/useravatar?avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=small&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=xsmall&avatarId=10452,https://issues.apache.org/jira/secure/useravatar?size=medium&avatarId=10452,Matteo Merli,True,America/Los_Angeles,https://issues.apache.org/jira/rest/api/2/resolution/1,1.0,A fix for this issue is checked into the tree and tested.,Fixed,2013-10-16 21:34:21+00:00,2015-09-25 06:05:37+00:00
